Entreupeneur Profile,2016 Rank,Company,Category Detail,Franchise 500 Rank,Initial Investment,High,Change In Units 1 Yr,Change In Units 3 Yr,Founded,Franchising Since,Corporate Address,Ceo,Parent Company,About,Net Worth Requirement,Liquid Cash Requirement,Initial Franchise Fee,Financing Options,Veteran Incentives,Previous Ranks,Highest Rank,Lowest Rank,Where Seeking Franchisees,Operations
https://www.entrepreneur.com/franchises/goldfishswimschoolfranchisingllc/334014,403,Goldfish Swim School Franchising LLC,Infant and child swimming lessons,#403 Franchise 500,"$1,364,033 ","$2,244,200 ",+39.1% +9 UNITS,+56.5% +13 UNITS,2006,2008 (8 Years),"390 Park St. Birmingham, MI 48009",Chris McCuiston,,,"$750,000 - $1,500,000","$400,000 - $600,000","$50,000 ","Goldfish Swim School Franchising LLC has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,2016 - 403;* Not all years were ranked,,,in the following regions/states;See List,Training Onsite: 3 days;Training at headquarters: 28 days;Ongoing Support;Grand Opening;Internet;Field Operations;Absentee Ownership Allowed;Number of employees required to run: 45
https://www.entrepreneur.com/franchises/squeegeesquad/326690,404,Squeegee Squad,"Residential and high-rise window cleaning, building maintenance",#404 Franchise 500,"$38,000 ","$135,110 ",+18.4% +9 UNITS,+24.5% +12 UNITS,1999,2005 (11 Years),"7750 Ranchview Ln. N. Maple Grove, MN 55311",Jack Ruegsegger,,"Squeegee Squad;As a stockbroker-in-training, Jack Ruegsegger started out washing windows on the weekend simply as a way to supplement his income. But in 1999, he decided to focus on window-washing full-time. He recruited his brother Joe to help him, and they named the company Jack & Joe's Window Cleaning Inc. Over the years they continued to grow the business, adding snow-plowing, gutter cleaning and pressure washing to their services. Finally, in 2005, they decided to begin franchising, changing the name of the company to Squeegee Squad.",,"$3,000 - $25,000","$24,000 ",Squeegee Squad offers in-house financing to cover the following: franchise fee,,2013 - 354;2016 - 404;* Not all years were ranked,,,worldwide,Training at headquarters: 5 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/interimhealthcare/309889,405,Interim HealthCare,"Medical home care, medical staffing",#405 Franchise 500,"$123,500 ","$196,500 ",+4.7% +26 UNITS,+40.8% +224 UNITS,1966,1966 (50 Years),"1601 Sawgrass Corporate Pkwy. Sunrise, FL 33323",Kathleen Gilmartin,Caring Brands Int'l.,"Interim HealthCare;Founded in 1966, Interim HealthCare's franchisees offer home care, hospice and medical;staffing services.","$250,000 - $450,000","$100,000 - $250,000","$48,000 ",Veteran Incentives;10% off franchise fee,10% off franchise fee,2012 - 116;2014 - 309;2015 - 292;2016 - 405;* Not all years were ranked;Units (Locations),,,worldwide,Training Onsite: 3 days;Training at headquarters: 5 days;Additional Training: Regional training;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;Number of employees required to run: 2 - 3
https://www.entrepreneur.com/franchises/nationalpropertyinspectionsinc/282623,406,National Property Inspections Inc.,Home and commercial property inspections,#406 Franchise 500,"$43,200 ","$47,000 ",+4.1% +9 UNITS,+1.8% +4 UNITS,1987,1987 (29 Years),"9375 Burt, #201 Omaha, NB 68114",Roland Bates,,"National Property Inspections Inc.;Founded by Roland Bates in 1987, National Property Inspections Inc. (NPI) provides commercial and residential inspections, as well as government, insurance and corporate relocation inspections.;NPI offers computer-generated on-site inspection reports that meet standards set by the American Society of Home Inspectors and the National Association of Home Inspectors. Inspectors provide property inspections that include the foundation, roof, furnace, air conditioning, electrical system, plumbing, lots and grounds.",,"$43,400 - $47,100","$34,900 ","National Property Inspections Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",15% off franchise fee,,163,406,,Training Onsite: 5 days;Training at headquarters: 14 days;Additional Training: Optional field training;Ongoing Support;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/llhawaiianbarbecue/317778,407,L&L Hawaiian Barbecue,Asian-American food,#407 Franchise 500,"$130,200 ","$520,500 ",,+1.1% +2 UNITS,1976,1991 (25 Years),"931 University Ave., #202 Honolulu, HI 96826",Eddie Flores,L&L Franchise Inc.,"L&L Hawaiian Barbecue;Johnson Kam and Eddie Flores Jr. started the first L&L Drive-Inn in Honolulu, Hawaii, in 1976. They later began franchising in Hawaii, and then expanded to California, changing their name to L&L Hawaiian Barbecue to better appeal to mainland customers. Today they offer franchises throughout the U.S. and also have locations in American Samoa, New Zealand and Japan.;L&L Restaurants serve their take on traditional Hawaiian plate lunches, fusing Asian and American cuisine.","$500,000 - $1,000,000","$300,000 - $1,000,000","$30,000 ","L&L Hawaiian Barbecue has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll","$10,000 off franchise fee",,157,407,,Training Onsite: 20-60 days;Training at headquarters: 2-4 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media
https://www.entrepreneur.com/franchises/pancherosmexicangrill/327901,408,Pancheros Mexican Grill,Mexican food,#408 Franchise 500,"$394,325 ","$931,000 ",+2.9% +2 UNITS,+7.4% +5 UNITS,1992,1995 (21 Years),"2475 Coral Ct., #B Coralville, IA 52241",Rodney Anderson,,"Pancheros Mexican Grill;Pancheros Mexican Grill franchises offer burritos, bowls, salads, tacos and quesadillas with the customer's choice of fillings. Tortillas are pressed fresh in the store, at the time an order is placed. The first Pancheros was opened by Rodney Anderson in 1992, and franchising began in 1995.","$750,000 ","$250,000 ","$30,000 ",,,2014 - 328;2015 - 311;2016 - 408;* Not all years were ranked,,,throughout the US,Training Onsite: prior to opening;Training at headquarters: 2.5 days;Additional Training: At corporate restaurant;Ongoing Support;Newsletter;Toll-Free Line;Grand Opening;Field Operations;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/handyprointlllc/298245,409,HandyPro Int'l. LLC,Handyman and home-modification services,#409 Franchise 500,"$70,640 ","$128,643 ",+2.6% +1 UNITS,+20.5% +8 UNITS,1996,2000 (16 Years),"22500 Orchard Lake Rd. Farmington, MI 48336",Keith Paul,,"HandyPro Int'l. LLC;HandyPro franchisees offer residential and commercial handyman services including painting, plumbing, electrical services, drywall, and tile and grout installation and repairs. They also offer home-modification services to assist seniors and the disabled, such as bathroom remodeling, doorway widening, and wheelchair-ramp installation.","$200,000 ","$30,000 ","$9,500 ",Veteran Incentives;25% off franchise fee,25% off franchise fee,2011 - 342;2014 - 410;2015 - 384;2016 - 409;* Not all years were ranked,,,in the following regions/states;See List,Training at headquarters: 5 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;National Media;Absentee Ownership Allowed;Number of employees required to run: 1 - 10
https://www.entrepreneur.com/franchises/laborfinders/299706,410,Labor Finders,Industrial staffing,#410 Franchise 500,"$122,985 ","$210,930 ",,+1.6% +3 UNITS,1975,1975 (41 Years),"11426 N. Jog Rd. Palm Beach Gardens, FL 33418",Jeffrey Burnett,,"Labor Finders;Founded in 1975 by Newton Burnett, Labor Finders provides temporary and temp-to-full-time employees, payroll, and outsourcing to construction, maintenance, industrial, hospitality, moving and trucking companies.","$150,000 ","$35,000 ","$20,000 ","Labor Finders offers in-house financing to cover the following: equipment, inventory, accounts receivable, payroll",,,104,433,throughout the US,Training Onsite: 3-4 days;Training at headquarters: 4-5 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 1 - 3
https://www.entrepreneur.com/franchises/greatharvestfranchisinginc/282395,411,Great Harvest Franchising Inc.,Bread bakery,#411 Franchise 500,"$113,470 ","$642,004 ",,,1976,1978 (38 Years),"28 S. Montana St. Dillon, MT 59725",Mike Ferretti,,"Great Harvest Franchising Inc.;Pete Wakeman had been baking bread most of his life. As a child, he would help his aunt. In high school, he baked for his friends. During summer vacations, he sold bread from the roadside. In 1976, when Wakeman heard about a bakery in Great Falls, Montana, that was going under, he bought it. With the help of his wife, Laura, Wakeman established the Great Harvest Bread Co. and set about baking loaves for people in the Great Falls community.;Soon, people from neighboring communities started asking about setting up their own Great Harvest locations. The first franchise opened in Kalispell, Montana. In 1983, the Wakemans converted their Great Falls bakery into a franchise and moved company headquarters to Dillon, Montana, so they could concentrate on the franchising end of their business.;Great Harvest bakeries serve a variety of breads each day including honey whole wheat, white cheddar garlic, sunflower and cranberry orange.","$90,000 - $100,000","$90,000 - $100,000","$38,000 ",Veteran Incentives;15% off franchise fee,15% off franchise fee,,155,411,worldwide,Training Onsite: 14 days;Training at headquarters: 13 days;Additional Training: At existing locations;Ongoing Support;Meetings;Toll-Free Line;Grand Opening;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;National Media;Number of employees required to run: 5 - 7
https://www.entrepreneur.com/franchises/thespiceteaexchange/334557,412,The Spice & Tea Exchange,"Spices, teas, related products",#412 Franchise 500,"$190,450 ","$291,650 ",+9.8% +4 UNITS,+14.6% +6 UNITS,2008,2008 (8 Years),"2708 Alt. 19 N., #601 Palm Harbor, FL 34683",Amy Freeman,,,"$200,000 ","$60,000 ","$37,750 ",The Spice & Tea Exchange offers in-house financing to cover the following: franchise fee,25% off franchise fee,2015 - 375;2016 - 412;* Not all years were ranked,,,throughout the U.S.,Training Onsite: 11 days;Training at headquarters: 3.5 days;Ongoing Support;Newsletter;Meetings;Grand Opening;Internet;Field Operations;Absentee Ownership Allowed;Number of employees required to run: 3 - 5
https://www.entrepreneur.com/franchises/martinizingdrycleaning/282653,413,Martinizing Dry Cleaning,Dry cleaning and laundry services,#413 Franchise 500,"$516,183 ","$705,600 ",,+1.9% +8 UNITS,1949,1949 (67 Years),"2060 Coolidge Hwy. Berkley, MI 48072",Wayne Wudyka,Martinizing Int'l. LLC,"Martinizing Dry Cleaning;Founded in 1949 by Henry Martin, Martinizing Dry Cleaning offers quick, on-premises dry cleaning services. The company has opened franchises across the United States and worldwide.","$500,000 ","$150,000 ","$69,500 ","Martinizing Dry Cleaning has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment","$5,000 off franchise fee",,200,413,in the following regions/states;in the following regions/states;See List,Training Onsite: 10 days;Training at headquarters: 10 days;Additional Training: At existing franchised plant;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 2 - 4
https://www.entrepreneur.com/franchises/jantizeamerica/282473,414,Jantize America,Commercial cleaning,#414 Franchise 500,"$29,600 ","$207,000 ",+13.5% +34 UNITS,+24.2% +61 UNITS,1988,1988 (28 Years),"8801 J.M. Keynes Dr., #450 Charlotte, NC 28262",Jerry Grawboski,Jantize America Inc.,"Jantize America;Based in Charlotte, North Carolina, Jantize has been franchising since 1988. Franchisees offer commercial cleaning services. The company offers both master and unit franchise opportunities.","$25,000 ","$10,000 - $50,000","$5,900 - $150,500","Jantize America offers in-house financing to cover the following: franchise fee, startup costs, equipment, inventory, accounts receivable",10% off franchise fee,,238,426,throughout the US,Training at headquarters: 3 days;Ongoing Support;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;National Media;Number of employees required to run: 4
https://www.entrepreneur.com/franchises/sharkeyscutsforkids/329104,415,Sharkey's Cuts For Kids,Children's hair salons,#415 Franchise 500,"$102,420 ","$137,995 ",+2.5% +1 UNITS,+5.0% +2 UNITS,2001,2004 (12 Years),"37 Highland Rd. Westport, CT 06880",Scott Sharkey,Sharkey's Franchising Co.,,,"$135,000 - $150,000","$96,995 ","Sharkey's Cuts For Kids offers in-house financing to cover the following: franchise fee, startup costs, equipment",,2016 - 415;* Not all years were ranked,,,worldwide,Training Onsite: 1 day;Training at headquarters: 4 days;Ongoing Support;Newsletter;Meetings;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media
https://www.entrepreneur.com/franchises/safeship/333849,416,Safe Ship,"Packing, shipping, freight, office supplies, notary services",#416 Franchise 500,"$54,900 ","$153,900 ",+5.9% +2 UNITS,+14.7% +5 UNITS,1988,2008 (8 Years),"124 N. Nova Rd. Ormond Beach, FL 32174",Richard Marsh,,"Safe Ship;The first Safe Ship store opened in Ormond Beach, Florida, in 1988. Franchising began 20 years later in 2008. In addition to packing and domestic and international shipping services, the stores offer mailing supplies, office supplies, mailbox rentals, notary services, fax services, copying, business services and specialty crating. Stores are equipped with a box-making machine that allows odd-sized boxes to be made on-site.","$15,000 ","$15,000 ","$19,900 ","Safe Ship has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory",25% off franchise fee,,344,416,,Training Onsite: 7 days;Training at headquarters: 7 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/zerorezfranchisingsystemsinc/333456,417,Zerorez Franchising Systems Inc.,Carpet and surface cleaning,#417 Franchise 500,"$108,200 ","$184,000 ",+12.5% +5 UNITS,+30.0% +12 UNITS,2001,2003 (13 Years),"12577 S. 265 West, #3A Draper, UT 84020",Jim Stone,,,"$350,000 - $750,000","$100,000 - $500,000","$32,500 ","Zerorez Franchising Systems Inc. has relationships with third-party sources which offer financing to cover the following;equipment, inventory","$10,000 off franchise fee",2016 - 417;* Not all years were ranked,,,throughout the US,Training Onsite: 5 days;Training at headquarters: 11 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Internet;Field Operations;Marketing Support;Ad Slicks;Absentee Ownership Allowed;Number of employees required to run: 3 - 4
https://www.entrepreneur.com/franchises/dki/309266,418,DKI,Property restoration,#418 Franchise 500,"$22,145 ","$94,750 ",,+10.8% +36 UNITS,1974,1994 (22 Years),"25 Northwest Point Blvd. Elk Grove Village, IL 60007",Charles Ebersole,DKI Ventures,"DKI;In 1974, a small group of restoration contractors joined together to form Disaster Kleenup International (DKI) as a collaborative business and personal network. Twenty years later the company became a franchise. Services provided by franchisees include emergency response, water damage mitigation, fire and contents cleaning, mold remediation and reconstruction.",,,"$20,000 - $50,000",,,,115,418,worldwide,Training Onsite: 1 day;Additional Training: Ongoing national & regional conferences & meetings;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 10 - 100
https://www.entrepreneur.com/franchises/fabrik/334105,419,fab'rik,Women's clothing,#419 Franchise 500,"$113,700 ","$190,800 ",+15.2% +5 UNITS,+36.4% +12 UNITS,2002,2006 (10 Years),"3104 E. Shadowlawn Ave. N.E. Atlanta, GA 30305",Dana Spinola,,"fab'rik;Dana Spinola opened the first fab'rik store in Atlanta, Georgia, in 2002. She began franchising the women's clothing boutique concept in 2006. The stores offer a variety of women's clothing and accessories, including fab'rik's own private fashion line, the White Collection. Almost every item in fab'rik stores is priced under $100.",,"$50,000 ","$35,000 ",,,2014 - 428;2015 - 393;2016 - 419;* Not all years were ranked,,,throughout the US,Training Onsite: 5 days;Training at headquarters: 1 day;Ongoing Support;Newsletter;Meetings;Grand Opening;Field Operations
https://www.entrepreneur.com/franchises/fuzziwigscandyfactoryinc/305246,420,Fuzziwig's Candy Factory Inc.,Self-serve bulk candy,#420 Franchise 500,"$184,000 ","$363,350 ",,,1996,2002 (14 Years),"656 Main Ave. Durango, CO 81301",Don Grueser,,"Fuzziwig's Candy Factory Inc.;Fuzziwig's Candy Factory stores sell bulk candy, small toys and soft drinks in a themed environment. Some stores also offer ice cream, cotton candy, popcorn and caramel apples. Based in Durango, Colorado, the company was founded in 1996 and began franchising in 2002.","$400,000 ","$75,000 ","$30,000 ","Fuzziwig's Candy Factory Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory",,2007 - 412;2012 - 321;2013 - 302;2016 - 420;* Not all years were ranked,,,worldwide,Training Onsite: 7-10 days;Ongoing Support;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Absentee Ownership Allowed;Number of employees required to run: 6
https://www.entrepreneur.com/franchises/windowgang/282945,421,Window Gang,"Window, gutter, and dryer-vent cleaning, pressure washing, chimney sweeping",#421 Franchise 500,"$34,400 ","$81,200 ",+8.0% +15 UNITS,+10.1% +19 UNITS,1986,1996 (20 Years),"1509 Ann St. Beaufort, NC 28516",Tim McCullen,,"Window Gang;Tim McCullen founded Window Gang in 1986 in Wrightsville Beach, North Carolina as a summer job. As the company gained clients, McCullen decided to franchise beginning in 1996. Window Gang has locations along the East Coast from Virginia to Georgia. The private company is based in Morrisville, North Carolina.","$50,000 ","$50,000 ","$25,000 ",Window Gang offers in-house financing to cover the following: franchise fee,10% off franchise fee,,150,460,throughout the US,Training Onsite: 6 days;Training at headquarters: 6 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Internet;Security;Field Operations;Absentee Ownership Allowed;Number of employees required to run: 5
https://www.entrepreneur.com/franchises/tippitoesinc/334274,422,Tippi Toes Inc.,Children's dance classes,#422 Franchise 500,"$52,000 ","$62,500 ",+16.7% +4 UNITS,+25.0% +6 UNITS,2002,2009 (7 Years),"1600 Lake Air Dr., #122 Waco, TX 76710",Sarah Nuse,,"Tippi Toes Inc.;Tippi Toes Dance Co. franchisees offer classes, camps and parties that teach ballet, tap, jazz and hip hop dance techniques to children from 18 months through 12 years of age, using the company's original music and choreography. The company, founded by Sarah Nuse and Megan Reilly, began franchising in 2009.",,"$15,000 ","$32,000 ",Tippi Toes Inc. offers in-house financing to cover the following: franchise fee,,2014 - 438;2015 - 396;2016 - 422;* Not all years were ranked,,,worldwide,Training Onsite: 3-4 days;Training at headquarters: 5 days;Ongoing Support;Newsletter;Meetings;Internet;Field Operations;Absentee Ownership Allowed;Number of employees required to run: 3
https://www.entrepreneur.com/franchises/pretzelmaker/282719,423,Pretzelmaker,Pretzels,#423 Franchise 500,"$205,200 ","$332,000 ",,,1991,1992 (24 Years),"5555 Glenridge Connector, #850 Atlanta, GA 30342",Chris Dull,,"Pretzelmaker;Jeffrey Trip opened Pretzelvania in 1991, but the company's name was soon changed to Pretzelmaker for the purpose of franchising. In 2010, Pretzelmaker was merged with Pretzel Time, another company started in 1991 (originally under the name Mr. Pretzel). Pretzelmaker stores sell flavored hot pretzels, pretzel-wrapped hot dogs, lemonades and blended drinks.;Pretzelmaker is part of Global Franchise Group, which also franchises Great American Cookies, MaggieMoo's and Marble Slab Creamery.","$250,000 ","$100,000 ","$15,000 - $30,000",Veteran Incentives;25% off first-store franchise fee,25% off first-store franchise fee,,99,423,,Training Onsite: 3 days;Training at headquarters: 5 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/destinationathletellc/334635,424,Destination Athlete LLC,"Youth sports apparel, equipment, and services",#424 Franchise 500,"$67,460 ","$122,835 ",,+11.1% +2 UNITS,2008,2008 (8 Years),"56 Payne Rd., #16 Lebanon, NJ 08833",Doug Dickison,,,"$25,000 ","$10,000 ","$20,000 - $50,000",Destination Athlete LLC offers in-house financing to cover the following: franchise fee,15% off franchise fee,2016 - 424;* Not all years were ranked;Units (Locations),,,throughout the US,"Training at headquarters: 5 days;Additional Training: Online, conference calls;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Number of employees required to run: 1 - 3"
https://www.entrepreneur.com/franchises/theexercisecoach/334302,425,The Exercise Coach,"Personal training, nutritional guidance",#425 Franchise 500,"$106,700 ","$246,010 ",+38.2% +13 UNITS,+55.9% +19 UNITS,2000,2010 (6 Years),"500 S. Rand Rd. Lake Zurich, IL 60047",Brian Cygan,,"The Exercise Coach;Brian Cygan, a former strength and conditioning coach for Northern Illinois University, founded The Exercise Coach on his belief in the effectiveness of brief, focused exercise for fitness and fat loss. Clients exercise for just 20 minutes twice a week, in one-on-one, partner or small-group personal training sessions.","$500,000 - $10,000,000","$200,000 - $3,000,000","$37,500 ","The Exercise Coach has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,2014 - 435;2015 - 492;2016 - 425;* Not all years were ranked,,,throughout the U.S.,
https://www.entrepreneur.com/franchises/vsbarbershopfranchisellc/329021,426,V's Barbershop Franchise LLC,Upscale men's barbershops,#426 Franchise 500,"$195,200 ","$363,250 ",+30.0% +9 UNITS,+36.7% +11 UNITS,1999,2005 (11 Years),"4801 E. Indian School Rd., #3 Phoenix, AZ 85018",Jim Valenzuela,,"V's Barbershop Franchise LLC;V's Barbershop was inspired by founder Jim Valenzuela's fond memories of going to barber shops with his father, and his desire to recreate that experience with his own son. He opened his first shop in 1999, and in 2005, he began franchising. V's Barbershops offer hair cutting, shaving, massages and facials.","$400,000 ","$100,000 - $150,000","$30,000 ","Veteran Incentives;$5,000 off franchise fee","$5,000 off franchise fee",2013 - 384;2016 - 426;* Not all years were ranked,,,throughout the US,Training Onsite: 2-4 days;Training at headquarters: 3 days;Additional Training: At an existing shop;Ongoing Support;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 5 - 9
https://www.entrepreneur.com/franchises/mrinetwork/282555,427,MRINetwork,Executive and professional staffing,#427 Franchise 500,"$66,635 ","$99,785 ",+5.0% +30 UNITS,,1957,1965 (51 Years),"1735 Market St., #200, 2nd Fl. Philadelphia, PA 19103",Jill Albrinck,CDI Corp.,"MRINetwork;A subsidiary of CDI Corp., Management Recruiters International has offices in some 35 countries, and more than 5,000 search professionals.;Completing thousands of placements annually through its specialized divisions—Management Recruiters, Sales Consultants, CompuSearch and OfficeMates5—Management Recruiters International franchisees may also offer services including flexible staffing, project outsourcing, videoconferencing, compatibility assessment and relocation services.;In 1999, the company acquired British staffing franchisor Humana International, giving it a large presence in Europe. To reflect this expanded reach, in 2000, Management Recruiters International changed its name to MRI Worldwide.","$300,000 ","$100,000 ","$40,000 ","MRINetwork has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, accounts receivable",20% off franchise fee,2007 - 57;2009 - 69;2010 - 71;2011 - 75;2015 - 281;2016 - 427;* Not all years were ranked,,,worldwide,"Training Onsite: 2 weeks, ongoing;Training at headquarters: 2 weeks;Additional Training: Virtual training;Ongoing Support;Newsletter;Meetings;Field Operations;Marketing Support;Regional Media;National Media;Number of employees required to run: 1"
https://www.entrepreneur.com/franchises/dbatacademiesinc/334031,428,D-BAT Academies Inc.,"Indoor baseball and softball training, batting cages, merchandise",#428 Franchise 500,"$315,150 ","$611,600 ",+17.4% +4 UNITS,+34.8% +8 UNITS,1998,2007 (9 Years),"2101 Midway Rd., #300 Carrollton, TX 75006",Cade Griffis,,,"$300,000 - $5,000,000","$75,000 - $200,000","$35,000 ","D-BAT Academies Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,2016 - 428;* Not all years were ranked,,,worldwide,Training Onsite: 3 days;Training at headquarters: 4 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media
https://www.entrepreneur.com/franchises/drycleanusa/282302,429,Dryclean USA,Dry cleaning,#429 Franchise 500,"$261,500 ","$606,500 ",+7.6% +32 UNITS,+7.6% +32 UNITS,1976,1978 (38 Years),"290 N.E. 68th St. Miami, FL 33138",Michael Steiner,EnviroStar Inc.,"Dryclean USA;Dryclean USA franchisees use the company's proprietary line of dry cleaning equipment to offer dry cleaning services for clothing and household items, heirlooming, water repellent treatment and alterations. Dryclean USA is a wholly-owned subsidiary of Envirostar Inc., a publically-traded company.","$250,000 ","$100,000 - $125,000","$30,000 ","Dryclean USA offers in-house financing to cover the following: franchise fee, startup costs, equipment",25% off franchise fee,2006 - 201;2007 - 396;2009 - 240;2012 - 461;2013 - 409;2014 - 468;2016 - 429;* Not all years were ranked,,,worldwide,Training Onsite: 7 days;Training at headquarters: 7 days;Additional Training: At Dryclean USA training plant;Ongoing Support;Toll-Free Line;Grand Opening;Internet;Field Operations;Absentee Ownership Allowed;Number of employees required to run: 5 - 7
https://www.entrepreneur.com/franchises/tasteofmediterranean/334287,430,Taste of Mediterranean,Greek and Middle Eastern food,#430 Franchise 500,"$98,800 ","$287,400 ",+16.7% +3 UNITS,+22.2% +4 UNITS,2004,2007 (9 Years),"2 Toronto St., #324 Toronto, ON M5C 2B5",Sam Hussein,,"Taste of Mediterranean;Sam Hussein opened the first Taste of Mediterranean in Toronto in 2004, and began franchising in 2007. The quick-service restaurants offer Greek and Middle-Eastern food, including gyros, falafel, shawarma, pita sandwiches and salads.","$250,000 ","$100,000 ","$20,000 ","Taste of Mediterranean has relationships with third-party sources which offer financing to cover the following;startup costs, equipment, inventory",50% off franchise fee,2014 - 437;2015 - 407;2016 - 430;* Not all years were ranked,,,worldwide,Training at headquarters: 2 weeks;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Regional Media;Absentee Ownership Allowed;Number of employees required to run: 5
https://www.entrepreneur.com/franchises/abovethestandardprocurementgroupinc/334067,431,Above the Standard Procurement Group Inc.,Procurement and financial services,#431 Franchise 500,"$69,900 ","$99,000 ",+6.7% +1 UNITS,+33.3% +5 UNITS,1981,2010 (6 Years),"P.O. Box 477 Cambridge, MD 21613",Ted Landgraf,,,"$100,000 ","$50,000 ","$49,900 ","Above the Standard Procurement Group Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs",5% off franchise fee,2016 - 431;* Not all years were ranked,,,worldwide,Training at headquarters: 5 days;Additional Training: Ongoing training;Ongoing Support;Newsletter;Meetings;Internet;Field Operations;Marketing Support;Ad Slicks;Regional Media;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/zoomroom/333801,432,Zoom Room,"Indoor dog training and socialization, pet products",#432 Franchise 500,"$132,760 ","$308,685 ",,,2007,2009 (7 Years),"11836 Teale St. Culver City, CA 90230",Mark Van Wye,,"Zoom Room;The first Zoom Room opened in 2007, providing group and private training classes with an emphasis on dog agility, as well as a dedicated canine event center for birthday parties and Doggy Disco fundraisers for rescue organizations.;The Zoom Room began franchising in 2009. It also maintains its own product line of dog training gear.","$75,000 ","$75,000 ","$39,000 ","Zoom Room has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",10% off franchise fee,,397,465,throughout the US,Training Onsite: 3 days;Training at headquarters: 3 weeks;Additional Training: Online classroom;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media
